"year","week","zone","spp","abund","mosq","n_trap","mosq_G","mosq_L","n_pools","n_pos_pools","pir","pir_lci","pir_uci","pools_G","pools_L","pos_pools_G","pos_pools_L","trap_L","vi","vi_lci","vi_uci"
2018,32,"NE","Tarsalis",24.8,248,NA,0,248,10,0,0,0,0.0125,0,10,0,0,10,0,0,0.31
2018,32,"NW","All",62.78,672,NA,107,565,25,2,0.0028,5e-04,0.0151,3,22,1,1,18,0.1748,0.0318,0.951
2018,32,"NW","Pipiens",31.78,393,NA,107,286,14,2,0.0055,0.001,0.019,3,11,1,1,9,0.1748,0.0318,0.6038
2018,32,"NW","Tarsalis",31,279,NA,0,279,11,0,0,0,0.0112,0,11,0,0,9,0,0,0.3472
2018,32,"SE","All",41.27,1028,NA,409,619,36,6,0.0046,0.0019,0.0151,9,27,6,0,30,0.1887,0.0765,0.625
2018,32,"SE","Pipiens",16.27,653,NA,409,244,21,6,0.0116,0.0047,0.0252,9,12,6,0,15,0.1887,0.0765,0.41
2018,32,"SE","Tarsalis",25,375,NA,0,375,15,0,0,0,0.0086,0,15,0,0,15,0,0,0.215
2018,32,"SW","All",18.89,247,NA,77,170,16,1,0.0027,2e-04,0.0313,2,14,1,0,18,0.0513,0.0031,0.5907
2018,32,"SW","Pipiens",6.11,132,NA,77,55,7,1,0.0084,5e-04,0.0467,2,5,1,0,9,0.0513,0.0031,0.2853
2018,32,"SW","Tarsalis",12.78,115,NA,0,115,9,0,0,0,0.0239,0,9,0,0,9,0,0,0.3054
2018,33,"BE","All",23.25,93,NA,0,93,5,0,0,0,0.0404,0,5,0,0,8,0,0,0.94
2018,33,"BE","Pipiens",1.75,7,NA,0,7,1,0,0,0,0.2017,0,1,0,0,4,0,0,0.353
2018,33,"BE","Tarsalis",21.5,86,NA,0,86,4,0,0,0,0.0273,0,4,0,0,4,0,0,0.587
2018,33,"FC","All",53.68,3483,NA,638,2845,126,22,0.0069,0.0037,0.0122,17,109,8,14,106,0.3729,0.1963,0.6557
2018,33,"FC","Pipiens",20.45,1722,NA,638,1084,60,12,0.008,0.0044,0.0137,17,43,8,4,53,0.1636,0.09,0.2802
2018,33,"FC","Tarsalis",33.23,1761,NA,0,1761,66,10,0.0063,0.0032,0.0113,0,66,0,10,53,0.2093,0.1063,0.3755
2018,33,"LV","All",36.83,221,NA,0,221,10,2,0.01,0.0019,0.0453,0,10,0,2,12,0.37,0.07,1.6666
2018,33,"LV","Pipiens",3.5,21,NA,0,21,3,0,0,0,0.1086,0,3,0,0,6,0,0,0.3801
2018,33,"LV","Tarsalis",33.33,200,NA,0,200,7,2,0.0111,0.0021,0.0386,0,7,0,2,6,0.37,0.07,1.2865
2018,33,"NE","All",143.6,1580,NA,144,1436,42,5,0.0033,7e-04,0.0098,5,37,1,4,20,0.4679,0.1015,1.4063
2018,33,"NE","Pipiens",74.2,886,NA,144,742,24,3,0.0035,9e-04,0.0096,5,19,1,2,10,0.2597,0.0668,0.7123
2018,33,"NE","Tarsalis",69.4,694,NA,0,694,18,2,0.003,5e-04,0.01,0,18,0,2,10,0.2082,0.0347,0.694
2018,33,"NW","All",34.88,351,NA,37,314,20,3,0.0084,0.0011,0.0336,2,18,1,2,18,0.2937,0.04,1.1716
2018,33,"NW","Pipiens",13.44,158,NA,37,121,10,2,0.0134,0.0025,0.0441,2,8,1,1,9,0.1801,0.0336,0.5927
2018,33,"NW","Tarsalis",21.44,193,NA,0,193,10,1,0.0053,3e-04,0.027,0,10,0,1,9,0.1136,0.0064,0.5789
2018,33,"SE","All",38.13,1016,NA,444,572,33,9,0.009,0.0029,0.0228,9,24,6,3,30,0.3432,0.1096,0.8693
2018,33,"SE","Pipiens",9.53,587,NA,444,143,16,6,0.0135,0.0055,0.0297,9,7,6,0,15,0.1287,0.0524,0.283
2018,33,"SE","Tarsalis",28.6,429,NA,0,429,17,3,0.0075,0.002,0.0205,0,17,0,3,15,0.2145,0.0572,0.5863
2018,33,"SW","All",23.23,222,NA,13,209,16,3,0.0153,0.0023,0.061,1,15,0,3,18,0.3551,0.0533,1.4163
2018,33,"SW","Pipiens",5.56,63,NA,13,50,6,1,0.0162,0.001,0.0809,1,5,0,1,9,0.0901,0.0056,0.4498
2018,33,"SW","Tarsalis",17.67,159,NA,0,159,10,2,0.015,0.0027,0.0547,0,10,0,2,9,0.265,0.0477,0.9665
2018,34,"BE","All",10.25,41,NA,0,41,4,0,0,0,0.0756,0,4,0,0,8,0,0,0.7744
2018,34,"BE","Pipiens",0.25,1,NA,0,1,1,0,0,0,0.7935,0,1,0,0,4,0,0,0.1984
2018,34,"BE","Tarsalis",10,40,NA,0,40,3,0,0,0,0.0576,0,3,0,0,4,0,0,0.576
2018,34,"FC","All",20.81,1505,NA,402,1103,109,12,0.0071,0.004,0.0151,13,96,3,9,106,0.1478,0.0831,0.3141
2018,34,"FC","Pipiens",10.79,974,NA,402,572,59,12,0.0137,0.0077,0.0228,13,46,3,9,53,0.1478,0.0831,0.246
2018,34,"FC","Tarsalis",10.02,531,NA,0,531,50,0,0,0,0.0068,0,50,0,0,53,0,0,0.0681
2018,34,"LV","All",14.67,88,NA,0,88,9,0,0,0,0.055,0,9,0,0,12,0,0,0.8075
2018,34,"LV","Pipiens",7.5,45,NA,0,45,3,0,0,0,0.0482,0,3,0,0,6,0,0,0.3615
2018,34,"LV","Tarsalis",7.17,43,NA,0,43,6,0,0,0,0.0622,0,6,0,0,6,0,0,0.446
2018,34,"NE","All",37.3,434,NA,61,373,26,3,0.0067,0.0019,0.0258,4,22,2,1,20,0.2496,0.0696,0.9635
2018,34,"NE","Pipiens",24,301,NA,61,240,16,3,0.0104,0.0029,0.0274,4,12,2,1,10,0.2496,0.0696,0.6576
2018,34,"NE","Tarsalis",13.3,133,NA,0,133,10,0,0,0,0.023,0,10,0,0,10,0,0,0.3059
2018,34,"NW","All",21,305,NA,116,189,21,3,0.0072,0.0021,0.033,4,17,0,3,18,0.151,0.045,0.6932
2018,34,"NW","Pipiens",10,206,NA,116,90,13,3,0.0151,0.0045,0.0394,4,9,0,3,9,0.151,0.045,0.394
2018,34,"NW","Tarsalis",11,99,NA,0,99,8,0,0,0,0.0272,0,8,0,0,9,0,0,0.2992
2018,34,"SE","All",23,520,NA,175,345,34,5,0.0084,0.0033,0.0278,4,30,1,4,30,0.1935,0.076,0.6399
2018,34,"SE","Pipiens",11.87,353,NA,175,178,20,5,0.0163,0.0064,0.036,4,16,1,4,15,0.1935,0.076,0.4273
2018,34,"SE","Tarsalis",11.13,167,NA,0,167,14,0,0,0,0.0191,0,14,0,0,15,0,0,0.2126
2018,34,"SW","All",7.44,117,NA,50,67,15,1,0.0032,2e-04,0.059,1,14,0,1,18,0.0236,0.0018,0.439
2018,34,"SW","Pipiens",2,68,NA,50,18,6,1,0.0118,9e-04,0.0517,1,5,0,1,9,0.0236,0.0018,0.1034
2018,34,"SW","Tarsalis",5.44,49,NA,0,49,9,0,0,0,0.0617,0,9,0,0,9,0,0,0.3356
2018,35,"BE","All",8.5,34,NA,0,34,5,0,0,0,0.1119,0,5,0,0,8,0,0,0.9512
2018,35,"BE","Pipiens",3.75,15,NA,0,15,2,0,0,0,0.1142,0,2,0,0,4,0,0,0.4282
2018,35,"BE","Tarsalis",4.75,19,NA,0,19,3,0,0,0,0.1101,0,3,0,0,4,0,0,0.523
2018,35,"FC","All",19.04,1280,NA,271,1009,98,15,0.0131,0.0061,0.0259,11,87,7,8,106,0.249,0.1168,0.4922
2018,35,"FC","Pipiens",10.32,818,NA,271,547,51,11,0.0161,0.0087,0.028,11,40,7,4,53,0.1662,0.0898,0.289
2018,35,"FC","Tarsalis",8.72,462,NA,0,462,47,4,0.0095,0.0031,0.0233,0,47,0,4,53,0.0828,0.027,0.2032
2018,35,"LV","All",18.16,109,NA,0,109,10,0,0,0,0.0448,0,10,0,0,12,0,0,0.8128
2018,35,"LV","Pipiens",3.83,23,NA,0,23,5,0,0,0,0.1086,0,5,0,0,6,0,0,0.4159
2018,35,"LV","Tarsalis",14.33,86,NA,0,86,5,0,0,0,0.0277,0,5,0,0,6,0,0,0.3969
2018,35,"NE","All",49.4,595,NA,101,494,27,5,0.0088,0.0024,0.0277,4,23,3,2,20,0.4331,0.1183,1.3673
2018,35,"NE","Pipiens",35.2,453,NA,101,352,17,4,0.0092,0.0032,0.0217,4,13,3,1,10,0.3238,0.1126,0.7638
2018,35,"NE","Tarsalis",14.2,142,NA,0,142,10,1,0.0077,4e-04,0.0425,0,10,0,1,10,0.1093,0.0057,0.6035
2018,35,"NW","All",12.78,156,NA,41,115,18,1,0.0059,4e-04,0.0561,2,16,0,1,18,0.0752,0.0046,0.7164
2018,35,"NW","Pipiens",7.67,110,NA,41,69,10,1,0.0098,6e-04,0.0523,2,8,0,1,9,0.0752,0.0046,0.4011
2018,35,"NW","Tarsalis",5.11,46,NA,0,46,8,0,0,0,0.0617,0,8,0,0,9,0,0,0.3153
2018,35,"SE","All",15.27,346,NA,117,229,26,8,0.0316,0.0099,0.091,4,22,3,5,30,0.482,0.1516,1.3897
2018,35,"SE","Pipiens",5.27,196,NA,117,79,13,5,0.048,0.017,0.1432,4,9,3,2,15,0.253,0.0896,0.7547
2018,35,"SE","Tarsalis",10,150,NA,0,150,13,3,0.0229,0.0062,0.0635,0,13,0,3,15,0.229,0.062,0.635
2018,35,"SW","All",3.11,40,NA,12,28,12,1,0.0176,0.001,0.1955,1,11,1,0,18,0.0547,0.0031,0.6081
2018,35,"SW","Pipiens",1,21,NA,12,9,4,1,0.0547,0.0031,0.3036,1,3,1,0,9,0.0547,0.0031,0.3036
2018,35,"SW","Tarsalis",2.11,19,NA,0,19,8,0,0,0,0.1443,0,8,0,0,9,0,0,0.3045
2018,36,"FC","All",18.28,997,NA,211,786,84,4,0.0041,8e-04,0.0143,12,72,2,2,86,0.0754,0.0151,0.2607
2018,36,"FC","Pipiens",13.72,799,NA,209,590,50,3,0.0037,0.001,0.0099,11,39,2,1,43,0.0508,0.0137,0.1358
2018,36,"FC","Tarsalis",4.56,198,NA,2,196,34,1,0.0054,3e-04,0.0274,1,33,0,1,43,0.0246,0.0014,0.1249
2018,36,"NE","All",53.6,627,NA,91,536,29,2,0.0035,2e-04,0.0182,5,24,1,1,20,0.1866,0.0103,0.9768
2018,36,"NE","Pipiens",43.8,527,NA,89,438,19,1,0.0018,1e-04,0.0089,4,15,1,0,10,0.0788,0.0044,0.3898
2018,36,"NE","Tarsalis",9.8,100,NA,2,98,10,1,0.011,6e-04,0.0599,1,9,0,1,10,0.1078,0.0059,0.587
2018,36,"NW","All",14,213,NA,87,126,15,1,0.0038,2e-04,0.0398,3,12,1,0,18,0.0528,0.0029,0.5576
2018,36,"NW","Pipiens",9.78,175,NA,87,88,9,1,0.0054,3e-04,0.0256,3,6,1,0,9,0.0528,0.0029,0.2504
2018,36,"NW","Tarsalis",4.22,38,NA,0,38,6,0,0,0,0.0728,0,6,0,0,9,0,0,0.3072
2018,36,"SE","All",6.73,127,NA,26,101,30,0,0,0,0.0508,3,27,0,0,30,0,0,0.3421
2018,36,"SE","Pipiens",3.4,77,NA,26,51,16,0,0,0,0.0392,3,13,0,0,15,0,0,0.1333
2018,36,"SE","Tarsalis",3.33,50,NA,0,50,14,0,0,0,0.0627,0,14,0,0,15,0,0,0.2088
2018,36,"SW","All",2.55,30,NA,7,23,10,1,0.0274,0.0017,0.2197,1,9,0,1,18,0.0698,0.0043,0.5602
2018,36,"SW","Pipiens",1.44,20,NA,7,13,6,1,0.0485,0.003,0.2144,1,5,0,1,9,0.0698,0.0043,0.3087
2018,36,"SW","Tarsalis",1.11,10,NA,0,10,4,0,0,0,0.2266,0,4,0,0,9,0,0,0.2515
2018,37,"FC","All",6.56,731,NA,449,282,40,6,0.0084,0.0035,0.0286,14,26,6,0,86,0.0552,0.023,0.1875
2018,37,"FC","Pipiens",5.47,684,NA,449,235,30,6,0.0101,0.0042,0.0212,14,16,6,0,43,0.0552,0.023,0.116
2018,37,"FC","Tarsalis",1.09,47,NA,0,47,10,0,0,0,0.0656,0,10,0,0,43,0,0,0.0715
2018,37,"NE","All",20.2,298,NA,96,202,14,2,0.0068,0.0013,0.0354,4,10,2,0,20,0.1376,0.0253,0.7148
2018,37,"NE","Pipiens",18.1,277,NA,96,181,10,2,0.0076,0.0014,0.0256,4,6,2,0,10,0.1376,0.0253,0.4634
2018,37,"NE","Tarsalis",2.1,21,NA,0,21,4,0,0,0,0.1197,0,4,0,0,10,0,0,0.2514
2018,37,"NW","All",6,180,NA,126,54,12,2,0.0091,0.0017,0.0798,3,9,2,0,18,0.0547,0.0103,0.4787
2018,37,"NW","Pipiens",3.67,159,NA,126,33,7,2,0.0149,0.0028,0.054,3,4,2,0,9,0.0547,0.0103,0.1982
2018,37,"NW","Tarsalis",2.33,21,NA,0,21,5,0,0,0,0.1204,0,5,0,0,9,0,0,0.2805
2018,37,"SE","All",1.4,238,NA,217,21,12,2,0.0089,0.0017,0.03,6,6,2,0,15,0.0125,0.0024,0.042
2018,37,"SE","Pipiens",1.4,238,NA,217,21,12,2,0.0089,0.0017,0.03,6,6,2,0,15,0.0125,0.0024,0.042
2018,37,"SW","All",0.56,15,NA,10,5,2,0,0,0,0.2705,1,1,0,0,18,0,0,0.1515
2018,37,"SW","Pipiens",0,10,NA,10,0,1,0,0,0,0.1459,1,0,0,0,9,0,0,0
2018,37,"SW","Tarsalis",0.56,5,NA,0,5,1,0,0,0,0.2705,0,1,0,0,9,0,0,0.1515
2019,23,"LV","All",4.5,54,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,23,"LV","Pipiens",1.25,15,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,23,"LV","Tarsalis",3.25,39,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,23,"NE","All",3.2,16,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,23,"NE","Tarsalis",3.2,16,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,23,"SE","All",5.75,23,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,23,"SE","Tarsalis",5.75,23,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,24,"BE","All",5,5,1,0,5,1,0,0,0,0.2705,0,1,0,0,4,0,0,0.3381
2019,24,"BE","Tarsalis",5,5,1,0,5,1,0,0,0,0.2705,0,1,0,0,4,0,0,0.3381
2019,24,"FC","All",1.72,76,NA,0,76,14,0,0,0,0.058,0,14,0,0,88,0,0,0.0998
2019,24,"FC","Pipiens",0.11,5,NA,0,5,1,0,0,0,0.2705,0,1,0,0,44,0,0,0.0298
2019,24,"FC","Tarsalis",1.61,71,NA,0,71,13,0,0,0,0.0435,0,13,0,0,44,0,0,0.07
2019,24,"LV","All",4.62,60,13,0,27,3,0,0,0,0.0766,0,3,0,0,6,0,0,0.3447
2019,24,"LV","Pipiens",0.15,2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,24,"LV","Tarsalis",4.46,58,13,0,27,3,0,0,0,0.0766,0,3,0,0,6,0,0,0.3447
2019,24,"NE","All",3,6,2,0,16,5,0,0,0,0.1566,0,5,0,0,10,0,0,0.2506
2019,24,"NE","Tarsalis",3,6,2,0,16,5,0,0,0,0.1566,0,5,0,0,10,0,0,0.2506
2019,24,"NW","All",2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,24,"NW","Tarsalis",2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,24,"SE","All",4.5,9,2,0,23,4,0,0,0,0.1044,0,4,0,0,15,0,0,0.1597
2019,24,"SE","Tarsalis",4.5,9,2,0,23,4,0,0,0,0.1044,0,4,0,0,15,0,0,0.1597
2019,24,"SW","All",5,5,1,0,5,1,0,0,0,0.2705,0,1,0,0,9,0,0,0.1515
2019,24,"SW","Pipiens",5,5,1,0,5,1,0,0,0,0.2705,0,1,0,0,9,0,0,0.1515
2019,25,"BE","All",4,4,1,0,4,1,0,0,0,0.3259,0,1,0,0,4,0,0,0.3259
2019,25,"BE","Tarsalis",4,4,1,0,4,1,0,0,0,0.3259,0,1,0,0,4,0,0,0.3259
2019,25,"FC","All",0.77,63,NA,22,41,15,0,0,0,0.0747,4,11,0,0,106,0,0,0.0575
2019,25,"FC","Pipiens",0.02,23,NA,22,1,5,0,0,0,0.1069,4,1,0,0,53,0,0,0.0021
2019,25,"FC","Tarsalis",0.75,40,NA,0,40,10,0,0,0,0.0738,0,10,0,0,53,0,0,0.0554
2019,25,"LV","All",3.24,55,17,0,12,2,0,0,0,0.1445,0,2,0,0,6,0,0,0.289
2019,25,"LV","Pipiens",0.18,3,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,25,"LV","Tarsalis",3.06,52,17,0,12,2,0,0,0,0.1445,0,2,0,0,6,0,0,0.289
2019,25,"NE","All",4.5,9,2,3,6,3,0,0,0,0.3003,1,2,0,0,20,0,0,0.1802
2019,25,"NE","Pipiens",0,3,NA,3,0,1,0,0,0,0.4089,1,0,0,0,10,0,0,0
2019,25,"NE","Tarsalis",4.5,9,2,0,6,2,0,0,0,0.3004,0,2,0,0,10,0,0,0.1802
2019,25,"NW","All",2,2,1,0,3,2,0,0,0,0.6282,0,2,0,0,18,0,0,0.2073
2019,25,"NW","Pipiens",1,1,1,0,1,1,0,0,0,0.7935,0,1,0,0,9,0,0,0.0873
2019,25,"NW","Tarsalis",1,1,1,0,2,1,0,0,0,0.5455,0,1,0,0,9,0,0,0.12
2019,25,"SE","All",16.4,164,10,13,10,5,0,0,0,0.1916,2,3,0,0,30,0,0,0.1284
2019,25,"SE","Pipiens",0.5,5,10,13,0,2,0,0,0,0.1403,2,0,0,0,15,0,0,0
2019,25,"SE","Tarsalis",15.9,159,10,0,10,3,0,0,0,0.1916,0,3,0,0,15,0,0,0.1284
2019,25,"SW","All",6,6,1,6,6,2,0,0,0,0.2312,1,1,0,0,18,0,0,0.1549
2019,25,"SW","Pipiens",0,6,NA,6,0,1,0,0,0,0.2312,1,0,0,0,9,0,0,0
2019,25,"SW","Tarsalis",6,6,1,0,6,1,0,0,0,0.2312,0,1,0,0,9,0,0,0.1549
2019,26,"BE","All",7,14,2,0,14,3,0,0,0,0.187,0,3,0,0,8,0,0,0.6544
2019,26,"BE","Pipiens",0.5,1,2,0,1,1,0,0,0,0.7935,0,1,0,0,4,0,0,0.1984
2019,26,"BE","Tarsalis",6.5,13,2,0,13,2,0,0,0,0.1403,0,2,0,0,4,0,0,0.456
2019,26,"FC","All",4.24,236,NA,11,225,33,0,0,0,0.0196,5,28,0,0,106,0,0,0.0832
2019,26,"FC","Pipiens",0.15,19,NA,11,8,9,0,0,0,0.1515,5,4,0,0,53,0,0,0.0227
2019,26,"FC","Tarsalis",4.09,217,NA,0,217,24,0,0,0,0.0148,0,24,0,0,53,0,0,0.0605
2019,26,"LV","All",11.67,350,30,0,15,4,0,0,0,0.1566,0,4,0,0,6,0,0,0.3915
2019,26,"LV","Pipiens",0.67,20,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,26,"LV","Tarsalis",11,330,30,0,15,4,0,0,0,0.1566,0,4,0,0,6,0,0,0.3915
2019,26,"NE","All",30.67,276,9,3,9,4,0,0,0,0.2058,2,2,0,0,20,0,0,0.1852
2019,26,"NE","Pipiens",0.44,4,9,3,0,2,0,0,0,0.4991,2,0,0,0,10,0,0,0
2019,26,"NE","Tarsalis",30.22,272,9,0,9,2,0,0,0,0.2058,0,2,0,0,10,0,0,0.1852
2019,26,"NW","All",9.67,29,3,4,11,7,0,0,0,0.2532,2,5,0,0,18,0,0,0.3089
2019,26,"NW","Pipiens",0.67,2,3,4,2,3,0,0,0,0.3378,2,1,0,0,9,0,0,0.0743
2019,26,"NW","Tarsalis",9,27,3,0,9,4,0,0,0,0.2346,0,4,0,0,9,0,0,0.2346
2019,26,"SE","All",31,341,11,4,166,14,0,0,0,0.0245,1,13,0,0,30,0,0,0.271
2019,26,"SE","Pipiens",0.18,2,11,4,5,3,0,0,0,0.2362,1,2,0,0,15,0,0,0.0779
2019,26,"SE","Tarsalis",30.82,339,11,0,161,11,0,0,0,0.018,0,11,0,0,15,0,0,0.1931
2019,26,"SW","All",5.5,11,2,0,10,1,0,0,0,0.1459,0,1,0,0,9,0,0,0.1619
2019,26,"SW","Tarsalis",5.5,11,2,0,10,1,0,0,0,0.1459,0,1,0,0,9,0,0,0.1619
2019,27,"BE","All",42,168,4,0,168,6,0,0,0,0.0163,0,6,0,0,4,0,0,0.6846
2019,27,"BE","Tarsalis",42,168,4,0,168,6,0,0,0,0.0163,0,6,0,0,4,0,0,0.6846
2019,27,"FC","All",21.45,1195,NA,58,1137,57,0,0,0,0.0034,4,53,0,0,106,0,0,0.0727
2019,27,"FC","Pipiens",0.13,65,NA,58,7,7,0,0,0,0.0344,4,3,0,0,53,0,0,0.0045
2019,27,"FC","Tarsalis",21.32,1130,NA,0,1130,50,0,0,0,0.0032,0,50,0,0,53,0,0,0.0682
2019,27,"LV","All",40.61,1137,28,0,277,9,0,0,0,0.011,0,9,0,0,6,0,0,0.5079
2019,27,"LV","Pipiens",1.43,40,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,27,"LV","Tarsalis",39.18,1097,28,0,277,9,0,0,0,0.011,0,9,0,0,6,0,0,0.5079
2019,27,"NE","All",41.2,412,10,10,276,14,0,0,0,0.0135,2,12,0,0,20,0,0,0.3734
2019,27,"NE","Pipiens",1.6,16,10,10,4,3,0,0,0,0.1515,2,1,0,0,10,0,0,0.0606
2019,27,"NE","Tarsalis",39.6,396,10,0,272,11,0,0,0,0.0115,0,11,0,0,10,0,0,0.3128
2019,27,"NW","All",18.25,73,4,5,34,5,0,0,0,0.0672,1,4,0,0,18,0,0,0.254
2019,27,"NW","Pipiens",0,5,NA,5,0,1,0,0,0,0.2705,1,0,0,0,9,0,0,0
2019,27,"NW","Tarsalis",18.25,73,4,0,34,4,0,0,0,0.0672,0,4,0,0,9,0,0,0.254
2019,27,"SE","All",80.6,1209,15,43,351,18,0,0,0,0.0094,1,17,0,0,30,0,0,0.2188
2019,27,"SE","Pipiens",1.73,26,15,43,2,2,0,0,0,0.0363,1,1,0,0,15,0,0,0.0047
2019,27,"SE","Tarsalis",78.87,1183,15,0,349,16,0,0,0,0.0092,0,16,0,0,15,0,0,0.2141
2019,27,"SW","All",7.75,31,4,0,31,5,0,0,0,0.102,0,5,0,0,18,0,0,0.351
2019,27,"SW","Pipiens",0.25,1,4,0,1,1,0,0,0,0.7935,0,1,0,0,9,0,0,0.0873
2019,27,"SW","Tarsalis",7.5,30,4,0,30,4,0,0,0,0.0792,0,4,0,0,9,0,0,0.2637
2019,28,"BE","All",72.8,364,5,0,364,10,0,0,0,0.0087,0,10,0,0,5,0,0,0.6334
2019,28,"BE","Tarsalis",72.8,364,5,0,364,10,0,0,0,0.0087,0,10,0,0,5,0,0,0.6334
2019,28,"FC","All",49.55,2722,NA,46,2676,101,0,0,0,0.002,6,95,0,0,108,0,0,0.1005
2019,28,"FC","Pipiens",0.98,99,NA,46,53,19,0,0,0,0.0332,6,13,0,0,54,0,0,0.0325
2019,28,"FC","Tarsalis",48.57,2623,NA,0,2623,82,0,0,0,0.0014,0,82,0,0,54,0,0,0.068
2019,28,"LV","All",40.42,1334,33,0,431,11,0,0,0,0.0105,0,11,0,0,12,0,0,0.757
2019,28,"LV","Pipiens",4.12,136,33,0,5,1,0,0,0,0.2705,0,1,0,0,6,0,0,0.2245
2019,28,"LV","Tarsalis",36.3,1198,33,0,426,10,0,0,0,0.0075,0,10,0,0,6,0,0,0.5325
2019,28,"NE","All",70.9,709,10,4,412,18,0,0,0,0.013,1,17,0,0,20,0,0,0.5362
2019,28,"NE","Pipiens",4.4,44,10,4,16,5,0,0,0,0.1322,1,4,0,0,10,0,0,0.2115
2019,28,"NE","Tarsalis",66.5,665,10,0,396,13,0,0,0,0.0082,0,13,0,0,10,0,0,0.3247
2019,28,"NW","All",18.29,128,7,12,99,10,0,0,0,0.0263,2,8,0,0,18,0,0,0.2893
2019,28,"NW","Pipiens",2.71,19,7,12,0,2,0,0,0,0.1345,2,0,0,0,9,0,0,0
2019,28,"NW","Tarsalis",15.57,109,7,0,99,8,0,0,0,0.0263,0,8,0,0,9,0,0,0.2893
2019,28,"SE","All",61.73,926,15,27,1226,41,0,0,0,0.0041,2,39,0,0,30,0,0,0.332
2019,28,"SE","Pipiens",1.6,24,15,27,26,9,0,0,0,0.0532,2,7,0,0,15,0,0,0.092
2019,28,"SE","Tarsalis",60.13,902,15,0,1200,32,0,0,0,0.003,0,32,0,0,15,0,0,0.24
2019,28,"SW","All",17,136,8,3,144,11,0,0,0,0.0269,1,10,0,0,18,0,0,0.4307
2019,28,"SW","Pipiens",0.67,9,NA,3,6,2,0,0,0,0.2058,1,1,0,0,9,0,0,0.1379
2019,28,"SW","Tarsalis",17,136,8,0,138,9,0,0,0,0.0191,0,9,0,0,9,0,0,0.2928
2019,29,"BE","All",61.8,309,5,0,309,10,0,0,0,0.0143,0,10,0,0,10,0,0,0.8864
2019,29,"BE","Pipiens",1.4,7,5,0,7,1,0,0,0,0.2017,0,1,0,0,5,0,0,0.2824
2019,29,"BE","Tarsalis",60.4,302,5,0,302,9,0,0,0,0.01,0,9,0,0,5,0,0,0.604
2019,29,"FC","All",46.3,2630,NA,130,2500,98,0,0,0,0.002,10,88,0,0,108,0,0,0.093
2019,29,"FC","Pipiens",1.87,227,NA,126,101,24,0,0,0,0.0141,9,15,0,0,54,0,0,0.0264
2019,29,"FC","Tarsalis",44.43,2403,NA,4,2399,74,0,0,0,0.0015,1,73,0,0,54,0,0,0.0666
2019,29,"LV","All",37.03,1074,29,0,319,10,0,0,0,0.0135,0,10,0,0,12,0,0,0.7153
2019,29,"LV","Pipiens",3.48,101,29,0,3,1,0,0,0,0.4089,0,1,0,0,6,0,0,0.2044
2019,29,"LV","Tarsalis",33.55,973,29,0,316,9,0,0,0,0.0097,0,9,0,0,6,0,0,0.5109
2019,29,"NE","All",38,380,10,6,709,24,0,0,0,0.0081,2,22,0,0,20,0,0,0.5755
2019,29,"NE","Pipiens",2.4,24,10,6,44,7,0,0,0,0.0537,2,5,0,0,10,0,0,0.2363
2019,29,"NE","Tarsalis",35.6,356,10,0,665,17,0,0,0,0.0051,0,17,0,0,10,0,0,0.3392
2019,29,"NW","All",11.33,68,6,11,116,11,0,0,0,0.0347,2,9,0,0,18,0,0,0.4475
2019,29,"NW","Pipiens",1.5,9,6,11,18,5,0,0,0,0.0838,2,3,0,0,9,0,0,0.1676
2019,29,"NW","Tarsalis",9.83,59,6,0,98,6,0,0,0,0.0257,0,6,0,0,9,0,0,0.2799
2019,29,"SE","All",57.87,868,15,107,931,34,0,0,0,0.0044,5,29,0,0,30,0,0,0.2733
2019,29,"SE","Pipiens",3.27,49,15,103,29,9,0,0,0,0.0201,4,5,0,0,15,0,0,0.0388
2019,29,"SE","Tarsalis",54.6,819,15,4,902,25,0,0,0,0.0039,1,24,0,0,15,0,0,0.2345
2019,29,"SW","All",16,112,7,6,116,9,0,0,0,0.0246,1,8,0,0,18,0,0,0.3171
2019,29,"SW","Pipiens",0.29,2,7,6,0,1,0,0,0,0.2312,1,0,0,0,9,0,0,0
